Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Mali,MLI,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mali,MLI,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Mali,MLI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3
Mali,MLI,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.70833333333333,3.68333333333333,3.70833333333333,3.7,3.65833333333333,3.64166666666667,3.64166666666667,3.38333333333333,3.38333333333333,3.36666666666667,3.38333,3.35833333333333,3.4,3.4
Marshall Islands,MHL,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
Marshall Islands,MHL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Marshall Islands,MHL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,2,2,2,2,2,2,2,2
Marshall Islands,MHL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,2.33333333333333,2.33333333333333,2.33333333333333,2.33333,2.33333333333333,2.33333,2.33333333333333,2.5
Marshall Islands,MHL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Marshall Islands,MHL,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,..,..,..,2,2,2,2,2,2,2,2
Marshall Islands,MHL,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..,..,2.5,2.5,2,2,2,2,2,2
Marshall Islands,MHL,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,..,2,2,2,2,2,2,2,2.5
Marshall Islands,MHL,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
Marshall Islands,MHL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
Marshall Islands,MHL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6
Marshall Islands,MHL,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
Marshall Islands,MHL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Marshall Islands,MHL,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Marshall Islands,MHL,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Marshall Islands,MHL,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..,..,..,..,..,2,2,2,3,2,2,2,2
Marshall Islands,MHL,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..,..,2.5,2,2,2,2,2,2,2
Marshall Islands,MHL,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,..,..,..,..,..,..,3,3,2.83333333333333,2.83333,2.66666666666667,2.66667,2.66666666666667,2.5
Marshall Islands,MHL,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,..,..,..,..,..,..,4,4,4,4,3.5,3.5,3.5,3
Marshall Islands,MHL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Marshall Islands,MHL,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,..,..,..,..,..,..,2.70833333333333,2.68333333333333,2.64166666666667,2.64167,2.6,2.6,2.6,2.6
Mauritania,MRT,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3.5,4,4,3.5
Mauritania,MRT,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3,3
Mauritania,MRT,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,3.5,3.5,3,3,3,3,3,3,3,3
Mauritania,MRT,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.83333333333333,3.33333333333333,3.5,3.5,3.16666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.5,3.66666666666667,3.5,3.5,3.5,3.5
Mauritania,MRT,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4
Mauritania,MRT,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4
Mauritania,MRT,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Mauritania,MRT,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2.5,3,3,3,2.5,3,3.5,3.5,3.5,4,3.5,4,4,4
Mauritania,MRT,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,4,4,4,4,4,4,4,4,3.5,3.5,3.5,3.5
Mauritania,MRT,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,3.5,3.5,3.5
Mauritania,MRT,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.4,3.5,3.5,3.4,3.2,3.3,3.3,3.4,3.5,3.4,3.5,3.6,3.5
Mauritania,MRT,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3,3,3,2.5,3,3,3,3,3.5,3.5
Mauritania,MRT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Mauritania,MRT,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9,2.9,3,3,3,3,3,3.1,3.1,3.2,3.2,3.3,3.3,3.3
Mauritania,MRT,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2,2.5,2.5,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Mauritania,MRT,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Mauritania,MRT,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3,3,3,3,2.5,2.5,2.5,2.5,3,3,3,3,3
Mauritania,MRT,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.5,3.3,3.33333333333333,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667
Mauritania,MRT,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4.5,4.5,4.5,4,4,4,4,4,4,4,4,4,4,4
Mauritania,MRT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,3,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3
Mauritania,MRT,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.15833333333333,3.28333333333333,3.375,3.3,3.225,3.175,3.2,3.225,3.29166666666667,3.38333333333333,3.31666666666667,3.36666666666667,3.39166666666667,3.36666666666667
"Micronesia, Fed. Sts.",FSM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,..,..,..,2,2,2,2,2,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,2.5,2,2,2,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,2.5,2.33333333333333,2.33333333333333,2.5,2.66667,2.66667,2.66666666666667,2.66666666666667
"Micronesia, Fed. Sts.",FSM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,..,2,2,2,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6
"Micronesia, Fed. Sts.",FSM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,..,..,..,3,3,3,3,3,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9
"Micronesia, Fed. Sts.",FSM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..,..,..,..,..,2.5,2.5,2.5,3,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..,..,2,2,2,2,2,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,..,..,..,..,..,..,2.83333333333333,2.83333333333333,2.83333333333333,2.83333,2.83333,2.83333,2.83333333333333,2.83333333333333
"Micronesia, Fed. Sts.",FSM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,..,..,..,..,..,..,4,4,4,4,4,4,4,4
"Micronesia, Fed. Sts.",FSM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Micronesia, Fed. Sts.",FSM,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,..,..,..,..,..,..,2.70833333333333,2.69166666666667,2.69166666666667,2.73333,2.775,2.75,2.75,2.75
Moldova,MDA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Moldova,MDA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4
Moldova,MDA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3,4,4,4,4,4,4,4,4,4,4,4,4,4
Moldova,MDA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.83333333333333,4,4,4,4,4,4
Moldova,MDA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5,2.5,2.5
Moldova,MDA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,5,5,5,5,5,5,5,4.5,4.5,4.5,4.5,4.5,4.5
Moldova,MDA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,4,4,4,3.5,3.5,3.5,4,4.5,4.5,4.5,4.5,4.5,4.5
Moldova,MDA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.8,3.9,3.9,3.9,3.9,4,4.1,4.1,4,4,3.9,3.9,3.9,3.9
Moldova,MDA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4
Moldova,MDA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2,3.2,3.4,3.5,3.4,3.4,3.5,3.5,3.6,3.5,3.4,3.4,3.4,3.4
Moldova,MDA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4,4
Moldova,MDA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3.5,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.66666666666667,3.5,3.83333333333333,3.8,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,3.66667,3.5,3.5,3.66666666666667,3.66666666666667
Moldova,MDA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Moldova,MDA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3,2.5,2.5,2.5,2.5
Moldova,MDA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.5,3.65,3.78333333333333,3.8,3.7,3.725,3.775,3.81666666666667,3.85833333333333,3.79167,3.7,3.7,3.74166666666667,3.74166666666667
Mongolia,MNG,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,4,4,3.5,4,4,4,4,4,4,4,4
Mongolia,MNG,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3,3,3,3,3,3.5,4,4,3.5,3,3,2.5,2.5,3
Mongolia,MNG,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5,3.33333333333333,3.16666666666667,2.8,3.16666666666667,3.33333333333333,3.5,3.33333333333333,3,2.66667,2.83333333333333,2.5,2.83333333333333,3.16666666666667
Mongolia,MNG,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Mongolia,MNG,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,2.5,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Mongolia,MNG,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3,3,2.5,3,3,3,2.5,2.5,2,2.5,2,2.5,3
Mongolia,MNG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4
Mongolia,MNG,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,3.5,3,3.5,3.5,3.5,3.5,3,3,3,3,3.5,3.5
Mongolia,MNG,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.3,3.2,3.4,3.5,3.5,3.4,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.8
Mongolia,MNG,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3.5,3,3,3,3,3,3,3
Mongolia,MNG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.3,3.4,3.3,3.4,3.4,3.5,3.4,3.4,3.3,3.4,3.3,3.3,3.2
Mongolia,MNG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,3,3,3
Mongolia,MNG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.33333333333333,3.5,3.33333333333333,3.33333333333333,3.33333333333333,3.33333,3.16666666666667,3.33333,3.33333333333333,3.33333333333333
Mongolia,MNG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,3.5,4,4,4
Mongolia,MNG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
Mongolia,MNG,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.44166666666667,3.375,3.40833333333333,3.3,3.35,3.40833333333333,3.48333333333333,3.44166666666667,3.35833333333333,3.25,3.275,3.20833,3.29166666666667,3.375
Mozambique,MOZ,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,4,3.5,3.5,4,4,4,4,4,4,4,4
Mozambique,MOZ,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Mozambique,MOZ,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,3.5,2.5,2.5,2.5
Mozambique,MOZ,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.16666666666667,4.16666666666667,4.16666666666667,4.3,4.5,4.5,4.5,4.5,4.16666666666667,4.16667,3.83333333333333,3,2.83333333333333,3
Mozambique,MOZ,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4,4
Mozambique,MOZ,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3
Mozambique,MOZ,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Mozambique,MOZ,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4,4,4.5,4.5,4.5,4.5,4,4,4,3,2.5,3
Mozambique,MOZ,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mozambique,MOZ,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,3.5,3.5,3.5
Mozambique,MOZ,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.3,3.3,3.3,3.4,3.3,3.4,3.3,3.5,3.5,3.4,3.4,3.4,3.4,3.4
Mozambique,MOZ,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mozambique,MOZ,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5
Mozambique,MOZ,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2,3.1,3.3,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1
Mozambique,MOZ,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,3.5,3.5
Mozambique,MOZ,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,2.5,3,3,3,3,3,3,3,3,3,3,3,3
Mozambique,MOZ,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3.5,3.5,3,3,3,3,3
Mozambique,MOZ,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.16666666666667,3.5,3.66666666666667,3.7,3.66666666666667,3.66666666666667,3.5,3.5,3.5,3.5,3.5,3.33333333333333,3.33333333333333,3.33333333333333
Mozambique,MOZ,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4
Mozambique,MOZ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,3,3,2.5,2.5,2.5,2.5
Mozambique,MOZ,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.45833333333333,3.51666666666667,3.60833333333333,3.7,3.71666666666667,3.74166666666667,3.675,3.725,3.61666666666667,3.59167,3.48333333333333,3.23333333333333,3.16666666666667,3.20833333333333
Myanmar,MMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,..,..,..,..,..,3,3.5,3.5,3.5,3,3
Myanmar,MMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5
Myanmar,MMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,..,..,4,4,4,4,4,4
Myanmar,MMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,3.66666666666667,3.66667,3.66667,3.66667,3.66666666666667,3.66666666666667
Myanmar,MMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,..,..,..,..,..,3,3,3.5,3.5,3.5,3.5
Myanmar,MMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5
Myanmar,MMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,3
Myanmar,MMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,..,..,..,3.5,3.5,3.5,3.5,3.5,3.5
Myanmar,MMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,..,..,3,3,3,3,3,3
Myanmar,MMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,3.5,3.5,3.5,3.5,3.5,3.5
Myanmar,MMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,2.6,2.8,2.8,2.8,2.6,2.6
Myanmar,MMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,..,..,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5
